sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3,x_m,y_m,B2,B3,B4,B8,B11,B12
probable_harvest_2023_0008,probable_harvest,2023,1,-76.991234,48.806682,-0.056133,0.059116,-0.179377,-0.013841,-0.228897,-0.044844,-0.130165,-0.075356,0.119093,0.055363,0.051734,0.130165,-0.075356,-0.038447,-0.084214,-0.244152,-0.160000,-0.038447,0.103406,0.013841,0.012057,0.066990,-0.066990,-0.017778,-0.119093,-0.012057,0.124567,-0.153787,0.088827,0.336855,-0.084214,0.172795,0.055363,0.093564,0.066990,-0.199862,0.062991,0.084214,0.055363,0.098424,0.124567,-0.214133,-0.108512,-0.130165,0.199862,0.024606,0.103406,0.108512,-0.244152,0.130165,-0.186082,0.093564,-0.029773,0.027128,0.015748,0.071111,0.221453,0.135886,0.075356,0.015748,-0.059116,-0.166336,0.113741,0.160000,0.088827,1,0.179739,-2.010220,-0.422781,-1.164143,-0.043820,1.569898,-0.300955,-0.213569,0.355953,0.741848,1.027074,-0.475703,1.781445,0.067191,-0.129686,-2.041037,-0.547444,1.664255,0.194720,0.768201,0.460665,0.071150,0.136432,-0.605551,0.029440,-0.317283,-0.618409,1.353185,0.140058,-0.198808,1.515119,0.481386,0.283981,0.357217,-3.268823,-1.239178,-1.058268,0.306018,1.842156,1.368659,-1.128812,-1.876255,1.331538,0.258446,-0.990001,-0.434982,0.262084,-0.176525,-0.382546,-0.015687,-0.537633,1.031264,1.807402,-1.361775,0.600803,1.156458,-0.820665,1.082093,0.453428,0.167847,0.858092,0.682555,1.231424,0.437729,2.833740,-6.297720,0.284277,-619369.065695,570809.039989,0.034900,0.039400,0.042200,0.095700,0.166900,0.127000
probable_harvest_2023_0009,probable_harvest,2023,1,-77.027886,48.836057,0.072518,0.013841,-0.098424,-0.003014,-0.192910,0.010396,-0.186082,-0.130165,0.147697,0.062991,0.079723,0.103406,-0.088827,-0.044844,-0.098424,-0.284444,-0.141730,-0.038447,0.166336,-0.027128,-0.041584,0.079723,-0.088827,-0.000984,-0.075356,-0.008858,0.147697,-0.214133,0.084214,0.355309,-0.098424,0.199862,0.075356,0.135886,0.071111,-0.160000,0.038447,0.027128,0.038447,0.160000,0.113741,-0.147697,-0.103406,-0.124567,0.199862,0.084214,0.130165,0.084214,-0.214133,0.108512,-0.186082,0.113741,0.032541,0.032541,0.075356,0.055363,0.108512,0.147697,0.084214,0.044844,-0.119093,-0.172795,0.075356,0.135886,0.044844,3,-1.148369,0.171957,-0.251947,-0.646282,1.655915,0.325707,-2.166258,0.123922,0.535093,1.707187,0.674566,-0.718090,1.640356,-0.382323,-0.935643,-1.857313,-0.547444,2.565133,-0.433618,-0.209107,0.794530,-0.383734,0.518802,1.230881,0.080778,0.158229,-1.582096,1.257327,0.626904,-0.525876,2.153743,1.039914,0.902263,0.443847,-1.968154,-1.631467,-1.863561,0.044109,2.686773,1.100137,0.092135,-1.794479,1.458060,0.258446,0.067392,0.094679,-0.229594,0.453839,-0.768834,-0.015687,0.056922,2.485657,1.970970,0.559867,0.226048,-1.866243,-0.609930,1.292058,0.897851,-1.602552,0.575801,-0.386374,0.707264,-0.628203,1.473754,-7.313894,2.626374,-621643.338031,574355.353848,0.034750,0.045000,0.045200,0.139700,0.182900,0.123100
probable_harvest_2023_0010,probable_harvest,2023,1,-77.043786,48.823660,-0.410281,0.051734,-0.147697,-0.179377,-0.267958,0.019931,-0.186082,-0.075356,-0.024606,0.044844,0.108512,-0.048228,-0.051734,-0.066990,-0.098424,-0.267958,0.059116,-0.012057,0.071111,-0.088827,0.093564,-0.008858,-0.008858,-0.108512,-0.119093,-0.108512,0.003937,-0.071111,0.124567,0.346021,-0.166336,0.130165,0.079723,0.013841,-0.029773,-0.147697,0.066990,-0.059116,0.084214,0.135886,0.214133,-0.147697,0.029773,-0.160000,0.113741,0.153787,0.244152,0.108512,-0.259900,-0.022207,-0.192910,0.153787,-0.019931,0.006151,0.038447,0.004983,0.108512,0.015748,0.035433,0.119093,-0.147697,-0.153787,0.038447,0.084214,0.059116,0,-0.036800,-1.156253,-3.034794,-1.726266,1.949299,0.325707,-0.300955,-1.909009,0.108914,2.700107,-1.322975,-0.050696,1.151972,-0.382323,-0.605877,0.162423,0.314426,1.201928,-1.379900,2.253216,-1.528007,1.282036,-1.929487,-0.605551,-1.518583,-2.797280,0.701872,2.095763,0.381858,-2.089010,0.509288,1.161931,-0.880690,-1.676632,-1.566713,-1.175272,-3.080177,0.752692,2.356014,3.590072,0.092135,0.338600,0.657218,-2.135395,1.301562,2.350914,0.262084,-0.507208,-3.100826,-0.174721,1.236968,1.260980,1.173575,-0.630004,-0.972877,-1.866243,-2.964229,0.135792,2.031929,-2.446896,1.406544,-1.414191,-0.415936,-0.282334,-6.842243,-8.908218,0.717634,-622960.307875,573131.186978,0.032300,0.035700,0.039000,0.072200,0.179850,0.181750
probable_harvest_2023_0011,probable_harvest,2023,1,-77.042977,48.828511,0.282820,0.044844,-0.124567,-0.019931,-0.153787,-0.059116,-0.221453,-0.066990,0.113741,0.066990,0.019931,0.084214,-0.055363,-0.088827,-0.103406,-0.267958,-0.048228,-0.041584,0.044844,-0.029773,-0.012057,0.035433,-0.079723,-0.041584,-0.103406,-0.029773,0.147697,-0.119093,0.084214,0.383914,-0.103406,0.124567,0.075356,0.048228,0.075356,-0.113741,0.071111,0.098424,0.075356,0.017778,0.062991,-0.179377,-0.041584,-0.206936,0.206936,0.093564,0.119093,0.141730,-0.284444,0.160000,-0.186082,0.103406,-0.035433,-0.027128,0.041584,0.062991,0.179377,0.206936,0.027128,0.024606,-0.084214,-0.206936,0.062991,0.179377,0.079723,3,-0.238904,-0.532774,-0.518875,-0.083274,-0.482950,-0.461323,-0.016240,-0.276712,0.628996,-0.355032,0.421733,-0.115996,0.670371,-0.539945,-0.605877,-0.917038,-0.649904,0.825902,-0.474187,0.328860,-0.366739,-0.194092,-0.405609,0.053085,-0.254890,0.158229,-0.064363,1.257327,1.381516,-0.640563,0.377209,1.039914,-0.378336,0.533062,-0.458736,-1.109399,-0.857813,0.615547,0.735970,-0.158562,-0.490076,-0.804296,-0.403621,0.455083,0.233257,-0.124491,0.934250,-1.022609,0.149696,-0.015687,-0.247606,0.899176,0.168002,-0.528865,0.407570,0.030354,0.447035,-0.061051,0.588728,-0.572997,-0.916311,-0.730693,1.652624,0.217088,0.227364,-2.800808,-0.905047,-622837.651704,573657.267864,0.034650,0.048950,0.037700,0.191750,0.171750,0.112400
probable_harvest_2023_0012,probable_harvest,2023,1,-76.822261,48.719096,0.192671,0.075356,-0.108512,0.010396,-0.186082,0.015748,-0.124567,-0.044844,0.186082,0.038447,0.035433,0.038447,-0.013841,-0.130165,-0.041584,-0.236463,-0.066990,-0.000984,0.124567,0.093564,0.004983,0.075356,-0.032541,-0.027128,-0.103406,0.051734,0.079723,-0.206936,0.093564,0.346021,-0.103406,0.179377,0.108512,0.051734,0.124567,-0.124567,0.079723,0.062991,0.041584,0.024606,0.166336,-0.221453,-0.029773,-0.166336,0.199862,0.084214,0.147697,0.059116,-0.292872,0.088827,-0.192910,0.113741,-0.071111,0.027128,0.029773,0.059116,0.199862,0.119093,0.093564,0.019931,-0.051734,-0.206936,0.113741,0.179377,0.007443,0,0.656126,-0.099986,-0.040346,-0.548021,1.820589,1.694454,0.737417,0.576814,-0.041332,0.179617,-0.181176,0.631087,-0.241280,1.415735,0.024123,-1.105711,0.676050,1.967189,1.417433,0.639313,0.680016,0.788712,-0.076463,0.053085,1.053228,-1.239220,-1.467161,1.451599,0.381858,-0.640563,1.670421,1.966210,-0.327112,1.567441,-0.812004,-0.971754,-1.357649,0.092681,0.829629,2.404607,-1.263342,-0.615127,0.514011,0.258446,0.067392,0.441699,-0.737453,-1.199576,-1.120005,-0.174721,0.056922,0.066454,1.807402,-0.909624,0.315345,0.578588,-1.120303,1.513688,0.517320,0.385742,-0.916311,0.682555,1.652624,-1.534619,2.176466,-4.002013,1.081824,-608224.998985,559731.165130,0.038350,0.052550,0.047200,0.164200,0.180050,0.111250
probable_harvest_2023_0013,probable_harvest,2023,1,-76.821992,48.719366,0.218762,0.071111,-0.108512,-0.008858,-0.179377,0.019931,-0.147697,-0.044844,0.186082,0.055363,0.048228,0.002215,-0.003937,-0.130165,-0.048228,-0.221453,-0.051734,-0.015748,0.130165,0.113741,-0.015748,0.084214,-0.029773,-0.029773,-0.098424,0.059116,0.093564,-0.214133,0.084214,0.364721,-0.108512,0.179377,0.113741,0.059116,0.124567,-0.130165,0.066990,0.071111,0.055363,0.051734,0.153787,-0.206936,-0.022207,-0.172795,0.199862,0.079723,0.135886,0.044844,-0.267958,0.088827,-0.186082,0.113741,-0.079723,0.017778,0.032541,0.059116,0.206936,0.124567,0.093564,0.010396,-0.062991,-0.206936,0.113741,0.186082,0.019931,0,0.531616,-0.099986,-0.344158,-0.451531,1.949299,1.179805,0.737417,0.576814,0.355953,0.620915,-0.658479,0.809280,-0.241280,1.205573,0.324358,-0.952298,0.193885,2.047326,1.726885,0.261614,0.912269,0.846373,-0.136690,0.262299,1.171700,-0.954672,-1.582096,1.257327,0.875196,-0.758081,1.670421,2.112287,-0.219272,1.567441,-0.994660,-1.175272,-1.243104,0.306018,1.201733,2.093365,-0.996543,-0.493941,0.368024,0.258446,-0.012267,0.207917,-1.026236,-0.676425,-1.120005,-0.015687,0.056922,-0.134548,1.524875,-0.820383,0.315345,0.767919,-1.022618,1.513688,0.371684,0.053452,-0.916311,0.682555,1.798372,-1.231983,2.378567,-4.033068,1.202376,-608201.959974,559758.566072,0.034950,0.049250,0.044050,0.172700,0.176050,0.105350
probable_harvest_2023_0014,probable_harvest,2023,1,-77.055105,48.804526,0.063439,0.041584,-0.186082,-0.079723,-0.221453,-0.041584,-0.214133,-0.048228,0.098424,0.051734,0.051734,0.059116,-0.113741,-0.084214,-0.071111,-0.284444,-0.022207,-0.062991,0.002215,-0.088827,0.038447,0.013841,-0.059116,-0.079723,-0.153787,-0.071111,0.135886,-0.062991,0.098424,0.374256,-0.130165,0.119093,0.048228,-0.038447,0.029773,-0.130165,0.103406,0.038447,0.079723,0.059116,0.066990,-0.192910,-0.051734,-0.186082,0.186082,0.071111,0.179377,0.141730,-0.301423,0.044844,-0.221453,0.113741,-0.003937,-0.022207,0.017778,0.041584,0.192910,0.135886,0.048228,0.051734,-0.084214,-0.166336,0.084214,0.103406,0.075356,2,-0.334542,-2.190963,-1.462345,-1.057030,0.056498,-0.298442,0.622275,-0.457434,0.270718,0.741848,0.091106,-1.166340,0.772117,0.481679,-0.935643,-0.655369,-1.349043,0.215630,-1.379900,1.249010,-0.932857,0.235164,-1.273996,-2.062298,-0.918329,-0.084586,0.831542,1.552569,1.126733,-1.256471,0.248032,0.282035,-1.644556,-0.425032,-0.994660,-0.593230,-1.703890,0.683167,1.302986,-0.059392,-0.738787,-0.966864,0.067708,-0.124568,-0.165038,1.068769,0.934250,-1.379126,-1.904651,-0.839511,0.056922,1.634270,0.316700,-1.296332,-0.101863,0.392551,-0.820665,0.439075,1.003085,-0.572997,0.858092,-0.139698,0.001253,0.111241,-2.853435,-5.274801,-1.526814,-624034.284530,571126.983706,0.032750,0.046200,0.042300,0.155400,0.174950,0.132500
probable_harvest_2023_0015,probable_harvest,2023,1,-77.044325,48.823930,-0.333705,0.055363,-0.141730,-0.172795,-0.259900,0.013841,-0.192910,-0.084214,-0.000984,0.055363,0.113741,-0.035433,-0.071111,-0.055363,-0.124567,-0.251965,0.019931,-0.019931,0.166336,-0.075356,0.079723,0.006151,0.007443,-0.088827,-0.093564,-0.088827,0.029773,-0.113741,0.135886,0.364721,-0.153787,0.166336,0.059116,0.041584,-0.002215,-0.135886,0.024606,-0.059116,0.071111,0.160000,0.166336,-0.147697,0.015748,-0.160000,0.108512,0.141730,0.236463,0.119093,-0.267958,-0.003937,-0.166336,0.141730,0.012057,0.022207,0.029773,0.035433,0.113741,0.035433,0.048228,0.130165,-0.153787,-0.153787,0.035433,0.084214,0.035433,0,0.069665,-0.995409,-2.930935,-1.610301,1.761912,0.173776,-0.602419,-1.630307,0.355953,2.880445,-1.154420,-0.399334,1.408373,-1.209352,-0.285955,-0.231627,0.057272,2.565133,-1.173284,2.001044,-1.134466,1.621597,-1.481288,0.466347,-1.202660,-2.266123,0.021102,2.330933,0.875196,-1.800170,1.362721,0.586218,-0.475392,-1.097379,-1.181330,-1.852682,-3.080177,0.549832,2.686773,2.404607,0.092135,0.113962,0.657218,-2.280735,1.087683,2.198713,0.476181,-0.676425,-2.774896,0.444221,0.881685,2.007559,1.658704,-0.909624,-0.248252,-1.726303,-2.613005,0.439075,2.201055,-2.626660,1.406544,-1.498129,-0.415936,-0.856298,-5.660792,-9.814480,0.589726,-622995.861601,573165.552262,0.041200,0.045200,0.050000,0.093400,0.198800,0.179450
probable_harvest_2023_0016,probable_harvest,2023,1,-76.982072,48.818809,-0.134668,0.029773,-0.192910,-0.062991,-0.214133,-0.024606,-0.135886,-0.075356,0.098424,0.044844,0.059116,0.119093,-0.119093,-0.010396,-0.108512,-0.251965,-0.147697,-0.035433,0.141730,-0.010396,-0.027128,0.022207,-0.075356,-0.051734,-0.108512,-0.038447,0.147697,-0.166336,0.108512,0.346021,-0.119093,0.186082,0.038447,0.079723,0.075356,-0.160000,0.007443,0.003937,0.098424,0.135886,0.108512,-0.172795,-0.147697,-0.113741,0.199862,0.062991,0.147697,0.051734,-0.214133,0.075356,-0.166336,0.079723,-0.017778,0.032541,0.062991,0.098424,0.192910,0.130165,0.079723,0.035433,-0.119093,-0.141730,0.141730,0.166336,0.135886,1,-0.681005,-2.375022,-1.198328,-0.951688,0.578911,1.442604,-0.300955,-0.457434,0.108914,0.996442,0.881208,-1.262630,2.400065,-0.701459,-0.285955,-1.917317,-0.449002,2.212883,-0.177000,0.054273,-0.713506,-0.103116,-0.636712,-0.161295,-0.394094,0.158229,-0.818809,1.762178,0.381858,-1.001612,1.828625,0.008786,0.081781,0.533062,-1.968154,-2.126989,-2.190711,0.972695,2.356014,0.970453,-0.369112,-2.503863,1.702762,0.258446,-0.309079,0.441699,-0.886824,0.453839,-1.360337,0.444221,-0.945483,1.311231,1.970970,0.161260,1.250770,0.392551,-0.922739,1.185618,0.754095,-1.602552,1.933488,1.461982,1.369149,1.578202,1.967192,-8.760098,1.361537,-618545.169086,572062.691503,0.033200,0.036400,0.040200,0.091500,0.166000,0.124700
probable_harvest_2023_0017,probable_harvest,2023,1,-76.985305,48.822582,-0.088818,0.006151,-0.113741,-0.075356,-0.276140,-0.006151,-0.221453,-0.103406,0.032541,0.044844,0.051734,-0.007443,-0.119093,-0.066990,-0.113741,-0.310096,0.071111,0.006151,0.124567,-0.062991,-0.035433,-0.006151,-0.010396,-0.084214,-0.075356,-0.088827,0.108512,-0.119093,0.108512,0.383914,-0.153787,0.166336,-0.001538,0.066990,0.055363,-0.084214,0.075356,0.027128,0.166336,0.059116,0.066990,-0.119093,-0.022207,-0.166336,0.153787,0.124567,0.221453,0.088827,-0.199862,0.062991,-0.192910,0.130165,0.002215,-0.000554,0.055363,0.051734,0.186082,0.124567,-0.012057,0.103406,-0.124567,-0.172795,0.038447,0.141730,0.051734,1,-1.373931,-0.240933,-1.393429,-1.844002,1.146752,-0.461323,-1.255588,-1.234752,0.108914,0.741848,-0.785705,-1.262630,1.151972,-0.866865,-1.448749,0.283050,0.909097,1.967189,-0.983650,-0.097031,-1.457041,1.250002,-1.376241,1.230881,-1.202660,-0.647359,-0.064363,1.762178,1.381516,-1.800170,1.362721,-1.108269,-0.104243,0.112845,0.504722,-1.041559,-1.863561,2.024141,1.302986,-0.059392,0.617820,-0.493941,0.514011,-1.022259,0.783232,1.901615,-0.136237,0.753521,-1.580916,-0.174721,0.540904,1.777843,0.970973,-0.084646,0.139678,0.209806,-1.022618,-0.989855,1.792336,-1.764158,0.575801,-1.414191,0.834292,-0.461232,-4.637841,-6.072636,1.536318,-618730.421534,572505.335764,0.040700,0.049700,0.047000,0.134200,0.197200,0.170400
probable_harvest_2023_0018,probable_harvest,2023,1,-76.991234,48.820426,-0.030749,0.029773,-0.166336,-0.084214,-0.160000,-0.038447,-0.160000,-0.135886,0.141730,0.098424,0.055363,0.172795,-0.048228,-0.024606,-0.135886,-0.206936,-0.179377,-0.029773,0.141730,-0.055363,0.062991,0.084214,-0.130165,0.007443,-0.079723,0.015748,0.179377,-0.153787,0.055363,0.301423,-0.048228,0.179377,0.113741,0.192910,0.035433,-0.166336,0.041584,0.019931,0.002215,0.186082,0.113741,-0.214133,-0.119093,-0.113741,0.160000,0.071111,0.103406,0.135886,-0.244152,0.075356,-0.113741,0.113741,-0.032541,-0.017778,0.055363,0.119093,0.147697,0.119093,0.055363,0.044844,-0.135886,-0.130165,0.141730,0.147697,0.059116,1,-0.681005,-1.658684,-1.533202,-0.172683,0.153031,0.906055,-2.360953,0.053521,1.367224,0.867023,1.588654,0.012392,2.086685,-1.567407,0.614749,-2.235897,-0.264172,2.212883,-0.866662,1.696196,0.912269,-1.244809,0.710687,1.047496,0.475682,0.809529,-0.618409,0.657897,-0.794687,0.629483,1.670421,2.112287,1.735327,-0.306079,-2.174896,-1.581325,-1.965090,-0.516852,3.044532,1.100137,-1.128812,-2.045719,1.702762,-0.849560,-0.165038,-0.434982,0.815999,-0.176525,-1.360337,1.669211,0.056922,0.966656,0.450529,-0.084646,1.742637,-0.817517,-1.120303,0.608213,0.897851,-2.098264,2.438924,1.461982,0.963995,-0.282334,3.373038,-8.059236,1.546013,-619188.972125,572319.652230,0.030800,0.040400,0.039100,0.123100,0.171000,0.119000
probable_harvest_2023_0019,probable_harvest,2023,1,-77.043786,48.821235,-0.102980,-0.010396,-0.153787,-0.108512,-0.147697,-0.079723,-0.221453,-0.103406,0.093564,0.108512,-0.000984,0.135886,-0.103406,-0.017778,-0.141730,-0.259900,-0.119093,-0.048228,0.098424,-0.135886,-0.035433,0.003937,-0.108512,-0.062991,-0.071111,-0.032541,0.179377,-0.141730,0.088827,0.346021,-0.093564,0.192910,0.059116,0.124567,0.055363,-0.135886,-0.003937,0.017778,0.147697,0.130165,0.029773,-0.153787,-0.098424,-0.130165,0.166336,0.084214,0.119093,0.119093,-0.192910,0.108512,-0.119093,0.055363,-0.010396,-0.035433,0.079723,0.130165,0.172795,0.192910,0.010396,0.035433,-0.113741,-0.153787,0.066990,0.172795,0.147697,0,-1.859340,-1.320414,-1.916608,0.004364,-1.117039,-0.461323,-1.255588,-0.514771,1.604150,-1.076384,1.102437,-0.980399,2.237270,-1.752272,-0.444686,-1.629667,-0.866878,1.592925,-2.101640,-0.097031,-1.192530,-0.793770,-0.893026,1.409100,-0.299317,0.809529,-0.425868,1.353185,0.381858,-0.414022,1.989733,0.586218,0.736909,0.112845,-1.181330,-2.308877,-1.995462,1.735565,2.277543,-0.982438,-0.019785,-1.714673,1.331538,-0.673442,0.067392,-0.124491,0.476181,0.899486,-0.768834,1.544563,-1.663299,1.483518,-0.082927,0.700669,2.006137,-0.145806,0.196787,-0.457651,0.754095,-1.444578,1.406544,-0.619346,1.509549,1.864438,1.431879,-7.146404,0.147978,-622992.279114,572864.679609,0.035950,0.037450,0.040250,0.094850,0.167950,0.125850
probable_harvest_2023_0020,probable_harvest,2023,1,-76.982610,48.822043,0.319778,0.019931,-0.135886,-0.041584,-0.221453,-0.015748,-0.236463,-0.098424,0.084214,0.044844,0.017778,0.071111,-0.088827,-0.103406,-0.130165,-0.284444,0.024606,-0.032541,0.079723,-0.048228,-0.038447,0.041584,-0.071111,-0.038447,-0.103406,-0.059116,0.160000,-0.108512,0.051734,0.364721,-0.130165,0.147697,-0.000554,0.062991,0.062991,-0.103406,0.130165,0.098424,0.113741,0.051734,0.044844,-0.124567,-0.041584,-0.179377,0.236463,0.084214,0.147697,0.135886,-0.228897,0.079723,-0.228897,0.130165,-0.010396,-0.006151,0.088827,0.038447,0.206936,0.153787,0.010396,0.048228,-0.098424,-0.166336,0.108512,0.124567,0.048228,1,-0.969724,-0.837881,-0.860543,-1.057030,0.851475,-0.795297,-1.086015,-0.625091,0.108914,-0.429289,0.249126,-0.718090,0.348851,-1.386434,-0.935643,-0.184613,-0.354578,1.325215,-0.757222,-0.151948,-0.205451,-0.014702,-0.334178,0.053085,-0.725813,0.411161,0.104602,0.582488,0.875196,-1.256471,0.922941,-1.080772,-0.162656,0.273174,-0.121526,-0.165547,-0.857813,1.209842,1.201733,-0.608642,0.517205,-0.804296,0.219257,1.275828,0.067392,0.441699,0.815999,0.143824,-1.282421,-1.012872,0.540904,1.483518,0.801829,0.994170,-0.176522,0.767919,-0.501270,-0.457651,0.949528,-0.992445,0.858092,0.536947,0.461230,-0.546209,-1.993835,-3.467856,1.537489,-618541.884838,572422.795505,0.029600,0.047200,0.034500,0.229800,0.175900,0.110400
probable_harvest_2023_0021,probable_harvest,2023,1,-76.986653,48.808299,-0.136053,0.019931,-0.172795,-0.098424,-0.206936,-0.024606,-0.135886,-0.084214,0.130165,0.071111,0.075356,0.141730,-0.098424,-0.012057,-0.119093,-0.228897,-0.166336,-0.055363,0.098424,-0.041584,0.027128,0.024606,-0.108512,-0.024606,-0.124567,-0.003937,0.147697,-0.153787,0.098424,0.346021,-0.088827,0.166336,0.071111,0.103406,0.055363,-0.179377,0.012057,0.010396,0.088827,0.172795,0.103406,-0.179377,-0.108512,-0.135886,0.186082,0.075356,0.108512,0.108512,-0.259900,0.084214,-0.147697,0.088827,-0.000246,-0.010396,0.048228,0.093564,0.179377,0.130165,0.055363,0.048228,-0.130165,-0.166336,0.098424,0.172795,0.103406,1,-0.969724,-1.832794,-1.757422,-0.848115,0.578911,1.442604,-0.602419,-0.082927,0.725790,1.556551,1.179422,-0.890749,2.363436,-1.036163,0.175471,-2.104753,-1.099925,1.592925,-0.655329,1.042789,-0.650604,-0.793770,-0.019037,-0.835428,0.159759,0.158229,-0.618409,1.552569,0.381858,-0.304999,1.362721,0.921334,0.427767,0.112845,-2.600424,-2.053251,-2.099594,0.824122,2.862278,0.843820,-0.490076,-1.876255,1.202236,-0.124568,-0.089744,-0.333920,0.262084,-0.507208,-1.202310,0.878341,-0.677208,1.720413,0.673577,-0.314688,1.135123,0.030354,-0.922739,0.608213,0.949528,-1.929395,0.858092,0.256011,1.509549,0.791052,1.798073,-8.478703,0.228151,-619015.309049,570947.129090,0.033100,0.038900,0.041200,0.096550,0.168750,0.128800
probable_harvest_2023_0022,probable_harvest,2023,1,-77.042438,48.820965,-0.068296,0.024606,-0.153787,-0.048228,-0.186082,-0.048228,-0.221453,-0.108512,0.103406,0.093564,0.044844,0.098424,-0.062991,-0.059116,-0.119093,-0.284444,-0.079723,-0.075356,0.108512,-0.098424,0.004983,0.017778,-0.075356,-0.035433,-0.093564,-0.059116,0.135886,-0.147697,0.088827,0.355309,-0.098424,0.141730,0.093564,0.059116,0.038447,-0.119093,0.059116,0.029773,0.108512,0.088827,0.055363,-0.172795,-0.051734,-0.172795,0.179377,0.108512,0.153787,0.147697,-0.284444,0.113741,-0.186082,0.113741,0.048228,-0.032541,0.032541,0.066990,0.147697,0.141730,0.029773,0.062991,-0.130165,-0.166336,0.066990,0.160000,0.027128,0,-0.832583,-1.320414,-0.965373,-0.548021,-0.147925,-0.461323,-1.429348,-0.398645,1.253095,0.504226,0.608927,-0.253238,1.325619,-1.036163,-0.935643,-1.233762,-1.752857,1.737347,-1.527078,0.639313,-0.829633,-0.103116,-0.265547,0.466347,-0.725813,-0.084586,-0.521156,1.353185,0.626904,-0.525876,0.782154,1.548604,-0.219272,-0.242723,-0.633363,-1.301119,-1.826246,1.128888,1.710528,-0.347748,-0.369112,-0.966864,0.368024,-0.310946,0.498424,0.562242,1.054991,-1.022609,-0.675554,-0.015687,0.056922,2.851768,0.004434,-0.820383,0.502723,-0.817517,-0.716395,0.001647,1.175029,-1.929395,0.858092,-0.619346,1.231424,-1.057558,-1.079881,-6.376884,-0.234283,-622898.012715,572823.271924,0.036000,0.044550,0.036950,0.128300,0.183350,0.148600
probable_harvest_2023_0023,probable_harvest,2023,1,-76.982072,48.818540,-0.177970,0.044844,-0.186082,-0.035433,-0.221453,-0.029773,-0.147697,-0.066990,0.108512,0.032541,0.079723,0.098424,-0.108512,-0.017778,-0.084214,-0.292872,-0.113741,-0.017778,0.098424,-0.004983,-0.013841,0.024606,-0.066990,-0.051734,-0.113741,-0.035433,0.113741,-0.153787,0.147697,0.346021,-0.113741,0.153787,0.041584,0.062991,0.075356,-0.135886,0.035433,0.032541,0.079723,0.079723,0.113741,-0.192910,-0.124567,-0.130165,0.199862,0.075356,0.141730,0.055363,-0.251965,0.084214,-0.186082,0.093564,-0.010396,0.022207,0.032541,0.088827,0.214133,0.135886,0.071111,0.044844,-0.124567,-0.172795,0.130165,0.160000,0.119093,1,-0.238904,-2.190963,-0.763478,-1.057030,0.419916,1.179805,-0.016240,-0.338404,-0.180020,1.707187,0.608927,-1.072263,2.237270,0.067191,-1.104218,-1.575849,0.127587,1.592925,-0.093976,0.296358,-0.650604,0.071150,-0.636712,-0.380840,-0.345718,-0.539863,-0.618409,2.576329,0.381858,-0.878431,1.066632,0.096432,-0.162656,0.533062,-1.181330,-1.679643,-1.787197,0.683167,1.585650,1.100137,-0.738787,-2.133407,1.331538,0.258446,-0.089744,0.323590,-0.813383,-0.340575,-1.202310,-0.015687,-0.537633,1.483518,1.658704,-0.820383,1.022403,0.960542,-0.820665,0.981485,0.897851,-1.764158,0.575801,1.139933,1.231424,1.171210,1.186509,-7.391712,0.231605,-618548.690104,572033.125248,0.030600,0.034100,0.038800,0.077800,0.160900,0.129400
