sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3,x_m,y_m,B2,B3,B4,B8,B11,B12,pair_id,pair_distance_km,pair_midpoint_x_m,pair_midpoint_y_m,fold_5km,fold_10km
probable_harvest_2023_0106,probable_harvest,2023,1,-77.045133,48.813958,-0.064066,0.003014,-0.113741,-0.059116,-0.221453,-0.029773,-0.292872,-0.108512,0.084214,0.098424,0.059116,-0.001538,-0.079723,-0.055363,-0.113741,-0.327812,0.019931,-0.032541,0.141730,-0.098424,-0.015748,-0.000554,0.015748,-0.084214,-0.084214,-0.075356,0.113741,-0.130165,0.124567,0.364721,-0.130165,0.172795,0.027128,0.010396,0.038447,-0.062991,0.048228,0.024606,0.172795,0.093564,0.071111,-0.153787,-0.019931,-0.160000,0.130165,0.113741,0.214133,0.119093,-0.214133,0.071111,-0.172795,0.113741,0.035433,-0.032541,0.048228,0.051734,0.166336,0.130165,0.001538,0.075356,-0.130165,-0.186082,0.038447,0.130165,0.055363,0,-1.465960,-0.240933,-1.137178,-1.057030,0.419916,-2.050439,-1.429348,-0.625091,1.367224,0.996442,-0.707911,-0.554285,1.408373,-0.866865,-1.803124,-0.231627,-0.354578,2.212883,-1.527078,0.261614,-1.310269,1.794581,-1.376241,0.858945,-0.986450,-0.539863,-0.241186,2.095763,0.875196,-1.256471,1.515119,-0.307426,-0.931016,-0.242723,1.197207,-1.475141,-1.899139,2.124143,1.775498,0.042830,-0.019785,-0.457486,0.657218,-1.678855,0.591178,1.756720,0.476181,0.453839,-1.436058,0.293784,0.056922,2.553136,0.004434,-0.314688,0.139678,-0.318673,-0.922739,-0.667617,1.363885,-1.929395,-0.004913,-1.414191,0.582910,-0.373274,-3.963614,-6.432176,0.013714,-623185.987498,572076.662983,0.035800,0.043700,0.038300,0.125300,0.174100,0.148650,pair_00080,0.625044,-623430.509669,572271.288123,2,2
wildfire_2023_0065,wildfire,2023,1,-77.049984,48.804257,-0.195889,0.044844,-0.141730,-0.160000,-0.244152,-0.019931,-0.192910,-0.071111,0.027128,0.055363,0.079723,0.041584,-0.113741,-0.038447,-0.147697,-0.251965,-0.055363,-0.075356,0.108512,-0.066990,0.027128,-0.015748,-0.059116,-0.075356,-0.103406,-0.059116,0.119093,-0.119093,0.108512,0.374256,-0.124567,0.160000,0.044844,0.048228,0.013841,-0.135886,0.035433,-0.022207,0.113741,0.179377,0.098424,-0.172795,-0.051734,-0.160000,0.135886,0.113741,0.236463,0.124567,-0.259900,0.041584,-0.147697,0.108512,0.015748,-0.015748,0.035433,0.079723,0.141730,0.093564,0.038447,0.103406,-0.172795,-0.135886,0.059116,0.141730,0.066990,0,-0.238904,-0.995409,-2.729040,-1.383681,0.722764,0.173776,-0.156504,-1.298622,0.355953,1.707187,-0.139847,-1.166340,1.781445,-1.941030,-0.285955,-0.988795,-1.752857,1.737347,-1.044975,1.042789,-1.708649,0.235164,-1.174551,0.053085,-0.725813,-0.429838,-0.064363,1.762178,1.126733,-1.127626,1.213225,0.187515,-0.378336,-0.759913,-1.181330,-1.679643,-2.559514,1.209842,2.952561,0.720239,-0.369112,-0.966864,0.657218,-1.519836,0.591178,2.198713,0.586964,-0.507208,-1.962814,0.878341,-0.097155,2.093703,0.511867,-0.727177,0.805748,-0.977213,-1.575796,0.207238,1.792336,-3.187740,2.188895,-0.838614,0.834292,-0.091510,-3.217507,-9.322992,-0.366456,-623666.072716,571052.776328,0.032700,0.039200,0.041450,0.106550,0.180700,0.151250,pair_00081,0.119324,-623658.961263,571112.012930,2,2
probable_harvest_2023_0243,probable_harvest,2023,1,-77.049984,48.805335,-0.278755,0.035433,-0.093564,-0.160000,-0.301423,0.038447,-0.192910,-0.084214,-0.048228,0.051734,0.088827,-0.066990,-0.141730,-0.075356,-0.113741,-0.284444,0.103406,-0.035433,0.084214,-0.059116,-0.013841,-0.055363,-0.006151,-0.119093,-0.119093,-0.130165,0.093564,-0.071111,0.093564,0.364721,-0.179377,0.147697,0.027128,0.007443,-0.022207,-0.103406,0.079723,-0.022207,0.166336,0.124567,0.147697,-0.084214,0.013841,-0.153787,0.119093,0.160000,0.244152,0.079723,-0.214133,0.024606,-0.186082,0.124567,0.001538,0.013841,0.075356,0.015748,0.130165,0.044844,0.008858,0.124567,-0.147697,-0.135886,0.038447,0.075356,0.071111,0,-0.514991,0.302954,-2.729040,-2.207833,2.519032,0.173776,-0.602419,-2.187712,0.270718,2.021187,-1.570135,-1.669929,0.967471,-0.866865,-0.935643,0.607816,-0.449002,1.389501,-0.924213,0.296358,-2.747339,1.338416,-2.170394,-0.605551,-1.866098,-0.954672,0.701872,1.451599,0.875196,-2.389176,0.922941,-0.307426,-0.974152,-1.517596,-0.121526,-0.971754,-2.559514,2.024141,2.200760,1.942321,1.258817,0.083419,0.797643,-1.986635,1.411775,2.350914,-0.320461,0.453839,-2.265698,-0.015687,0.375951,1.762050,1.405916,0.559867,-0.716697,-1.286727,-2.445076,-0.494104,2.115552,-2.446896,2.188895,-1.414191,-0.608484,0.008374,-7.512577,-7.864286,1.957844,-623651.849811,571171.249532,0.036400,0.042150,0.047100,0.109000,0.204250,0.189000,pair_00081,0.119324,-623658.961263,571112.012930,2,2
wildfire_2023_0274,wildfire,2023,1,-77.055105,48.825816,-0.233715,0.041584,-0.141730,-0.153787,-0.259900,0.017778,-0.214133,-0.071111,-0.051734,0.051734,0.084214,-0.044844,-0.098424,-0.098424,-0.141730,-0.292872,0.098424,-0.022207,0.044844,-0.093564,0.022207,-0.019931,-0.024606,-0.124567,-0.113741,-0.103406,0.098424,-0.062991,0.098424,0.374256,-0.186082,0.113741,0.048228,-0.001538,-0.007443,-0.066990,0.062991,-0.017778,0.124567,0.084214,0.113741,-0.119093,0.027128,-0.192910,0.147697,0.153787,0.206936,0.098424,-0.259900,0.051734,-0.199862,0.135886,-0.001538,-0.013841,0.066990,0.015748,0.141730,0.084214,0.019931,0.088827,-0.108512,-0.153787,0.029773,0.108512,0.088827,0,-0.334542,-0.995409,-2.631005,-1.610301,1.883051,-0.298442,-0.156504,-2.229082,0.270718,1.862065,-1.278405,-0.890749,0.458737,-1.752272,-1.104218,0.557709,-0.017062,0.825902,-1.452546,0.953127,-1.818324,0.954008,-2.295050,-0.380840,-1.436640,-0.854763,0.831542,1.552569,1.126733,-2.543508,0.121759,0.282035,-1.105357,-1.207282,1.066739,-1.239178,-2.497034,1.377464,1.647245,1.100137,0.617820,0.296234,-0.086621,-1.191538,1.301562,1.614259,0.057944,-0.507208,-1.781741,-0.336620,0.709482,1.690263,0.569488,0.290163,-0.716697,-0.977213,-1.742628,-0.231647,1.569654,-1.290236,1.406544,-1.655728,0.112236,0.437729,-6.784202,-6.352181,0.206842,-623753.224503,573466.727789,0.034450,0.043600,0.042450,0.122800,0.187800,0.172350,pair_00082,0.910632,-623325.633121,573310.272697,2,2
probable_harvest_2023_0215,probable_harvest,2023,1,-77.042977,48.823930,-0.063638,0.059116,-0.130165,-0.119093,-0.221453,0.004983,-0.214133,-0.075356,0.022207,0.075356,0.055363,0.059116,-0.059116,-0.079723,-0.113741,-0.310096,-0.000984,-0.019931,0.038447,-0.098424,0.048228,0.001538,-0.075356,-0.062991,-0.135886,-0.108512,0.103406,-0.084214,0.108512,0.336855,-0.153787,0.135886,0.075356,0.041584,0.015748,-0.130165,0.051734,0.001538,0.119093,0.135886,0.147697,-0.147697,-0.029773,-0.166336,0.147697,0.130165,0.172795,0.130165,-0.276140,0.059116,-0.206936,0.130165,0.000984,-0.012057,0.084214,0.044844,0.153787,0.093564,0.017778,0.113741,-0.153787,-0.153787,0.059116,0.130165,0.113741,0,0.179739,-0.683669,-2.083559,-1.057030,1.489349,-0.298442,-0.300955,-1.356685,0.825472,0.867023,0.091106,-0.183510,0.871151,-0.866865,-1.448749,-0.441951,0.057272,0.734317,-1.527078,1.427212,-1.255432,-0.103116,-0.893026,-1.310679,-1.518583,-0.752326,0.492631,1.762178,0.140058,-1.800170,0.644269,1.039914,-0.475392,-0.719831,-0.994660,-1.419100,-2.224554,1.292701,2.356014,1.942321,0.092135,-0.615127,0.514011,-1.191538,0.882533,0.938484,0.700237,-0.848225,-1.650053,-0.501385,0.540904,1.749128,0.623391,0.845436,-0.024277,-0.654528,-1.575796,-0.282680,1.950186,-2.626660,1.406544,-0.838614,0.582910,1.041509,-3.745149,-7.077967,0.994699,-622898.041739,573153.817606,0.039900,0.048500,0.051550,0.130800,0.179150,0.147500,pair_00082,0.910632,-623325.633121,573310.272697,2,2
wildfire_2023_0191,wildfire,2023,1,-76.992851,48.802909,0.240232,0.071111,-0.135886,-0.062991,-0.214133,-0.032541,-0.186082,-0.027128,0.048228,0.012057,0.032541,0.059116,-0.113741,-0.135886,-0.135886,-0.267958,0.055363,-0.066990,-0.000246,-0.048228,0.017778,0.032541,-0.048228,-0.071111,-0.130165,-0.055363,0.108512,-0.055363,-0.002215,0.393695,-0.084214,0.093564,0.048228,0.013841,0.038447,-0.098424,0.166336,0.124567,0.075356,-0.003937,0.051734,-0.160000,0.013841,-0.228897,0.206936,0.103406,0.141730,0.153787,-0.276140,0.135886,-0.236463,0.135886,-0.075356,-0.055363,0.038447,0.010396,0.160000,0.141730,-0.019931,0.048228,-0.048228,-0.199862,0.062991,0.130165,0.059116,1,0.531616,-0.837881,-1.198328,-0.951688,0.334740,0.325707,1.340343,-1.049677,-0.661096,0.079901,0.091106,-1.166340,-0.367446,-1.567407,-0.605877,0.124688,-1.479630,0.180405,-0.757222,0.872432,-0.442544,0.461965,-1.077908,-1.070470,-0.665590,-0.647359,0.953354,-0.538408,1.639544,-0.198808,-0.354306,0.282035,-0.880690,-0.242723,0.041057,0.412562,-0.489010,0.615547,0.438119,-0.437764,-0.133966,0.083419,-0.899977,0.455083,0.407853,0.323590,1.178222,-0.848225,-0.280487,-1.189099,0.709482,-0.032612,-0.685155,-0.630004,-0.844055,-0.488247,-0.716395,-1.176491,0.949528,0.489242,-0.607134,-0.730693,0.582910,-0.282334,-3.662344,-1.049872,-1.809668,-619535.908042,570408.341007,0.035100,0.048550,0.043350,0.181100,0.184650,0.117650,pair_00083,0.509165,-619419.625580,570634.815128,0,0
probable_harvest_2023_0108,probable_harvest,2023,1,-76.990426,48.807221,0.195850,0.027128,-0.160000,0.015748,-0.166336,-0.051734,-0.160000,-0.079723,0.147697,0.066990,0.038447,0.124567,-0.093564,-0.071111,-0.119093,-0.244152,-0.119093,-0.051734,0.093564,0.006151,-0.013841,0.066990,-0.084214,-0.008858,-0.141730,0.004983,0.186082,-0.130165,0.059116,0.355309,-0.079723,0.141730,0.062991,0.084214,0.059116,-0.124567,0.098424,0.141730,0.015748,0.041584,0.071111,-0.186082,-0.103406,-0.166336,0.221453,0.051734,0.093564,0.124567,-0.236463,0.166336,-0.186082,0.098424,-0.024606,-0.017778,0.048228,0.088827,0.186082,0.206936,0.062991,-0.000984,-0.055363,-0.186082,0.108512,0.153787,0.071111,1,-0.758598,-1.487891,0.044101,-0.263862,-0.255814,0.906055,-0.449594,0.123922,0.628996,0.283577,0.953331,-0.803313,1.061078,-1.036163,-0.129686,-1.629667,-0.981392,1.523355,0.076789,0.296358,0.460665,-0.287632,0.339522,-1.556053,0.302911,0.947376,-0.241186,0.735861,0.626904,-0.095448,0.782154,0.694486,0.147384,0.191717,-0.812004,-0.672867,-0.246901,-0.307325,1.062510,0.042830,-0.613301,-1.794479,0.514011,0.858616,-0.508773,-0.629800,0.586964,-0.015059,0.262730,-0.015687,-0.394432,1.151865,0.450529,-0.314688,1.022403,0.209806,0.447035,0.789017,0.197861,0.278610,-0.004913,0.536947,1.096372,0.008374,2.594907,-3.423108,-0.076059,-619303.343118,570861.289250,0.030950,0.044700,0.036650,0.165400,0.171200,0.110450,pair_00083,0.509165,-619419.625580,570634.815128,0,0
wildfire_2023_0337,wildfire,2023,1,-77.036240,48.840369,-0.066550,0.013841,-0.098424,-0.093564,-0.206936,-0.006151,-0.192910,-0.075356,0.093564,0.119093,0.044844,0.147697,-0.088827,-0.066990,-0.160000,-0.236463,-0.035433,-0.015748,0.119093,-0.113741,0.017778,0.029773,-0.108512,0.013841,-0.075356,-0.012057,0.135886,-0.166336,0.098424,0.346021,-0.113741,0.166336,0.108512,0.166336,0.044844,-0.103406,0.024606,-0.059116,0.079723,0.147697,0.044844,-0.141730,-0.071111,-0.141730,0.172795,0.124567,0.141730,0.141730,-0.267958,0.084214,-0.135886,0.130165,0.032541,-0.022207,0.113741,0.093564,0.113741,0.130165,0.019931,0.141730,-0.147697,-0.179377,0.075356,0.166336,0.002215,3,-1.148369,0.171957,-1.680740,-0.848115,1.146752,0.173776,-0.300955,-0.514771,1.852634,0.504226,1.258027,-0.718090,1.151972,-2.330220,0.024123,-0.788368,0.193885,1.888814,-1.761998,0.872432,-0.515123,-0.793770,0.856352,1.230881,0.029440,-0.084586,-0.818809,1.552569,0.381858,-0.878431,1.362721,1.966210,1.347103,-0.108254,-0.121526,-1.852682,-3.080177,0.683167,2.518018,-0.608642,0.201794,-1.277219,1.070152,-0.493904,0.783232,0.323590,0.934250,-0.676425,-1.202310,1.153426,0.540904,2.485657,0.316700,1.797333,1.135123,-1.726303,-0.922739,-0.231647,2.377696,-2.446896,0.288133,-0.386374,1.369149,-1.661338,-0.520074,-7.318087,1.433507,-622192.617588,574901.846968,0.037550,0.046550,0.050000,0.134650,0.207350,0.152250,pair_00084,0.456751,-621971.355114,574845.293704,2,2
probable_harvest_2023_0115,probable_harvest,2023,1,-77.030042,48.839830,0.111180,0.029773,-0.124567,-0.066990,-0.206936,-0.008858,-0.199862,-0.071111,0.088827,0.084214,0.041584,0.093564,-0.075356,-0.108512,-0.141730,-0.259900,0.022207,-0.024606,0.066990,-0.098424,0.032541,0.041584,-0.071111,-0.041584,-0.113741,-0.032541,0.130165,-0.119093,0.071111,0.374256,-0.113741,0.135886,0.084214,0.084214,0.044844,-0.093564,0.119093,0.013841,0.062991,0.038447,0.038447,-0.160000,-0.032541,-0.192910,0.186082,0.113741,0.147697,0.172795,-0.284444,0.084214,-0.199862,0.153787,-0.008858,-0.055363,0.079723,0.051734,0.147697,0.141730,-0.000984,0.098424,-0.113741,-0.206936,0.059116,0.166336,0.007443,3,-0.681005,-0.532774,-1.261421,-0.848115,1.063468,0.019107,-0.156504,-0.570657,1.033505,0.391780,0.544908,-0.475703,0.236251,-1.752272,-0.444686,-0.208738,-0.095414,1.142926,-1.527078,1.141416,-0.205451,-0.014702,-0.405609,-0.380840,-0.299317,-0.202199,-0.064363,0.985091,1.126733,-0.878431,0.644269,1.287385,0.147384,-0.108254,0.199627,-0.342519,-2.050999,0.424115,1.019478,-0.767314,-0.133966,-0.659464,-0.086621,-0.124568,0.591178,0.441699,1.562851,-1.022609,-1.202310,-0.336620,1.236968,1.519411,-0.685155,0.700669,0.139678,-0.817517,-0.716395,-0.727398,1.716229,-1.444578,-0.916311,-0.838614,1.369149,-1.534619,-2.501755,-4.249180,-0.043389,-621750.092640,574788.740439,0.035300,0.049500,0.041100,0.184050,0.194800,0.143900,pair_00084,0.456751,-621971.355114,574845.293704,2,2
wildfire_2023_0117,wildfire,2023,1,-77.038935,48.749280,0.038576,0.038447,-0.179377,-0.062991,-0.236463,-0.079723,-0.172795,-0.075356,0.062991,0.024606,0.038447,0.141730,-0.103406,-0.044844,-0.153787,-0.284444,-0.160000,-0.103406,0.130165,-0.066990,0.048228,0.066990,-0.066990,-0.044844,-0.093564,-0.007443,0.141730,-0.153787,0.079723,0.336855,-0.071111,0.172795,0.006151,0.079723,0.055363,-0.166336,0.071111,0.088827,0.024606,0.135886,0.066990,-0.228897,-0.103406,-0.135886,0.214133,0.035433,0.153787,0.141730,-0.228897,0.108512,-0.153787,0.098424,-0.015748,0.010396,-0.000554,0.059116,0.135886,0.147697,0.048228,-0.004983,-0.084214,-0.147697,0.088827,0.119093,0.055363,1,-0.426571,-2.010220,-1.198328,-1.273027,-1.117039,0.621356,-0.300955,-0.875487,-0.366383,0.283577,1.179422,-0.980399,1.640356,-2.133679,-0.935643,-2.041037,-2.668970,2.047326,-1.044975,1.427212,0.460665,0.071150,-0.479842,0.466347,0.103485,0.035557,-0.618409,1.164025,0.140058,0.102775,1.515119,-0.893450,0.081781,0.112845,-2.174896,-1.109399,-0.993185,-0.170180,2.356014,-0.059392,-1.400133,-1.794479,1.202236,0.655140,-0.797946,0.562242,0.934250,0.143824,-0.768834,0.736500,-0.394432,1.358610,1.301828,-1.887301,0.315345,-1.133616,-0.609930,0.439075,0.136788,-0.572997,1.672705,-0.011221,0.342224,-0.373274,0.816127,-6.857970,-1.553973,-623588.395411,564914.220669,0.033050,0.039350,0.038600,0.113800,0.161950,0.113400,pair_00085,1.861999,-623675.891626,565841.099329,4,4
probable_harvest_2023_0045,probable_harvest,2023,1,-77.044325,48.765719,-0.065984,0.003937,-0.160000,-0.051734,-0.206936,-0.051734,-0.166336,-0.093564,0.153787,0.071111,0.032541,0.186082,-0.088827,-0.007443,-0.119093,-0.221453,-0.141730,-0.079723,0.124567,-0.084214,-0.002215,0.071111,-0.124567,-0.024606,-0.084214,0.000984,0.153787,-0.119093,0.093564,0.318893,-0.075356,0.141730,0.084214,0.130165,0.044844,-0.113741,0.019931,0.012057,0.035433,0.124567,0.015748,-0.186082,-0.172795,-0.113741,0.166336,0.071111,0.160000,0.166336,-0.221453,0.119093,-0.130165,0.103406,0.008858,-0.048228,0.051734,0.119093,0.186082,0.192910,0.035433,0.051734,-0.130165,-0.153787,0.093564,0.206936,0.051734,4,-1.438893,-1.487891,-1.020700,-0.848115,-0.255814,0.765074,-0.920629,0.195775,0.725790,0.079901,1.763692,-0.718090,2.465183,-1.036163,0.324358,-1.857313,-1.895497,1.967189,-1.309141,0.508183,0.568727,-1.128205,-0.019037,0.858945,0.238739,0.283430,-0.064363,1.451599,-0.333806,0.005079,0.782154,1.287385,0.818687,-0.108254,-0.458736,-1.927404,-2.076165,-0.002558,2.200760,-1.330296,-0.613301,-2.905848,1.702762,-0.673442,-0.165038,0.685221,1.432152,0.300123,-0.580080,1.286671,-0.247606,1.932901,-0.469543,-0.201650,1.742637,0.209806,0.196787,0.135792,1.003085,-1.929395,1.406544,0.120682,2.251663,-0.461232,2.445569,-7.411000,-1.133751,-623763.387841,566767.977989,0.039350,0.046850,0.048550,0.123550,0.178250,0.135300,pair_00085,1.861999,-623675.891626,565841.099329,4,4
wildfire_2023_0219,wildfire,2023,1,-76.996624,48.810186,-0.081657,-0.003014,-0.166336,-0.051734,-0.221453,-0.044844,-0.221453,-0.098424,0.153787,0.130165,0.071111,0.098424,-0.130165,-0.008858,-0.098424,-0.267958,-0.093564,-0.055363,0.166336,-0.084214,-0.022207,0.013841,-0.041584,-0.041584,-0.084214,-0.035433,0.130165,-0.166336,0.147697,0.327812,-0.119093,0.166336,0.062991,0.062991,0.088827,-0.135886,-0.015748,-0.017778,0.160000,0.141730,0.075356,-0.172795,-0.093564,-0.124567,0.141730,0.071111,0.141730,0.088827,-0.206936,0.093564,-0.153787,0.098424,0.055363,0.012057,0.055363,0.093564,0.186082,0.147697,0.051734,0.079723,-0.098424,-0.166336,0.044844,0.141730,0.093564,1,-1.642801,-1.658684,-1.020700,-1.057030,-0.043820,-0.461323,-1.086015,0.195775,2.112675,1.410159,0.608927,-1.461853,2.433980,-0.382323,-0.605877,-1.372947,-1.099925,2.565133,-1.309141,0.143934,-0.932857,0.600352,-0.405609,0.858945,-0.345718,-0.202199,-0.818809,2.576329,-0.098497,-1.001612,1.362721,0.694486,-0.162656,0.816223,-1.181330,-2.497648,-2.497034,1.926044,2.436172,0.148103,-0.369112,-1.636838,1.458060,-1.357397,-0.165038,0.323590,-0.136237,0.604972,-1.035504,0.736500,-0.394432,3.018312,1.352013,-0.084646,1.135123,0.209806,-0.609930,0.522186,1.430596,-0.992445,0.858092,-1.236036,0.834292,0.552522,0.362042,-8.889127,0.139148,-619714.431614,571240.832137,0.029600,0.039600,0.036400,0.120100,0.164700,0.137100,pair_00086,0.458427,-619508.058380,571141.088112,0,0
probable_harvest_2023_0061,probable_harvest,2023,1,-76.990695,48.808838,0.090671,0.003937,-0.147697,0.008858,-0.221453,-0.038447,-0.199862,-0.088827,0.071111,0.059116,0.038447,0.062991,-0.113741,-0.108512,-0.084214,-0.318893,0.013841,-0.008858,0.041584,-0.051734,-0.035433,0.024606,-0.038447,-0.055363,-0.130165,-0.071111,0.172795,-0.075356,0.066990,0.346021,-0.147697,0.130165,0.044844,0.035433,0.024606,-0.093564,0.135886,0.124567,0.119093,0.006151,0.088827,-0.135886,-0.062991,-0.172795,0.199862,0.084214,0.130165,0.113741,-0.214133,0.147697,-0.259900,0.113741,-0.015748,0.015748,0.088827,0.038447,0.206936,0.179377,0.012057,0.019931,-0.048228,-0.172795,0.093564,0.130165,0.075356,1,-1.438893,-1.156253,-0.064612,-1.057030,0.153031,0.019107,-0.759431,-0.779683,0.444078,0.283577,0.142159,-1.166340,0.236251,0.067191,-1.624706,-0.292868,0.418896,0.779229,-0.810999,-0.097031,-0.650604,0.665701,-0.719349,-1.070470,-0.918329,0.674210,0.634090,0.899458,0.381858,-1.659997,0.509288,0.187515,-0.565259,-0.533642,0.199627,-0.074111,-0.489010,1.292701,0.576497,0.482230,0.309192,-1.147166,0.368024,0.258446,0.067392,0.094679,0.367888,0.453839,-0.069785,-1.734972,0.056922,1.358610,1.463537,0.994170,-0.176522,0.767919,-0.044679,-0.418283,0.517320,0.489242,0.575801,0.120682,0.582910,0.111241,-2.031931,-2.695018,1.511695,-619301.685146,571041.344087,0.033300,0.044100,0.038200,0.161200,0.189400,0.138900,pair_00086,0.458427,-619508.058380,571141.088112,0,0
wildfire_2023_0132,wildfire,2023,1,-76.980724,48.812072,-0.378912,0.041584,-0.160000,-0.135886,-0.284444,-0.010396,-0.147697,-0.075356,0.035433,0.035433,0.075356,0.088827,-0.098424,-0.027128,-0.135886,-0.251965,-0.059116,-0.010396,0.038447,-0.055363,0.055363,0.017778,-0.079723,-0.084214,-0.119093,-0.051734,0.079723,-0.108512,0.088827,0.364721,-0.108512,0.124567,0.038447,0.084214,0.007443,-0.141730,0.066990,0.000984,0.079723,0.135886,0.147697,-0.214133,-0.088827,-0.147697,0.166336,0.088827,0.179377,0.119093,-0.251965,0.059116,-0.166336,0.141730,-0.035433,-0.029773,0.035433,0.059116,0.172795,0.113741,0.008858,0.071111,-0.147697,-0.160000,0.098424,0.166336,0.119093,1,-0.334542,-1.487891,-2.348546,-1.963509,1.016148,1.179805,-0.300955,-1.200640,-0.112120,1.556551,0.482511,-0.890749,2.031063,-1.567407,-0.285955,-1.026530,0.368670,0.734317,-0.866662,1.557220,-0.829633,-0.194092,-1.376241,-0.605551,-0.607342,-1.239220,0.104602,1.353185,0.875196,-0.758081,0.377209,0.008786,0.147384,-0.894382,-1.372015,-1.175272,-2.232364,0.683167,2.356014,1.942321,-1.128812,-1.560973,0.935288,-0.673442,0.149233,1.068769,0.476181,-0.340575,-1.650053,0.444221,0.881685,0.899176,0.088077,-0.727177,0.315345,-0.145806,-1.215792,-0.494104,1.299054,-2.446896,1.135007,0.256011,1.369149,1.171210,-1.962362,-7.758993,-0.020978,-618535.497336,571310.561082,0.028700,0.029700,0.034200,0.062400,0.150700,0.143200,pair_00087,0.591794,-618799.434573,571176.799352,0,0
probable_harvest_2023_0096,probable_harvest,2023,1,-76.987461,48.809108,-0.001696,0.055363,-0.192910,-0.071111,-0.214133,-0.032541,-0.160000,-0.088827,0.071111,0.032541,0.048228,0.088827,-0.075356,-0.059116,-0.130165,-0.228897,-0.113741,-0.075356,0.084214,-0.015748,0.035433,0.038447,-0.084214,-0.055363,-0.113741,-0.022207,0.124567,-0.119093,0.075356,0.374256,-0.084214,0.135886,0.062991,0.066990,0.059116,-0.160000,0.059116,0.075356,0.041584,0.098424,0.113741,-0.192910,-0.071111,-0.192910,0.214133,0.071111,0.135886,0.135886,-0.284444,0.098424,-0.186082,0.124567,-0.048228,-0.029773,-0.010396,0.062991,0.186082,0.141730,0.048228,0.015748,-0.079723,-0.166336,0.093564,0.172795,0.079723,1,0.069665,-2.375022,-1.326454,-0.951688,0.334740,0.906055,-0.759431,-0.779683,-0.180020,0.620915,0.482511,-0.475703,1.325619,-1.386434,0.175471,-1.575849,-1.752857,1.389501,-0.259080,1.194092,-0.287708,-0.287632,-0.719349,-0.380840,-0.133458,-0.317283,-0.064363,1.073280,1.126733,-0.198808,0.644269,0.694486,-0.104243,0.191717,-1.968154,-1.301119,-1.183227,0.092681,1.842156,1.100137,-0.738787,-1.277219,-0.086621,0.655140,-0.165038,0.207917,0.815999,-1.022609,-0.948809,-0.015687,0.375951,0.600545,0.088077,-2.204600,0.407570,0.209806,-0.716395,0.439075,0.453428,-0.440444,0.858092,0.120682,1.509549,0.217088,0.345575,-5.967766,-0.990179,-619063.371811,571043.037621,0.032200,0.037800,0.039000,0.101900,0.165350,0.118150,pair_00087,0.591794,-618799.434573,571176.799352,0,0
