sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3
probable_harvest_2005_1973,probable_harvest,2005,19,-76.838431,48.745237,0.669991,-0.012057,-0.066990,0.179377,-0.003014,-0.051734,-0.186082,-0.119093,0.301423,0.130165,-0.035433,0.130165,-0.055363,-0.103406,-0.062991,-0.236463,0.013841,0.035433,0.066990,0.029773,-0.130165,0.103406,-0.066990,0.055363,-0.093564,0.051734,0.199862,-0.192910,0.017778,0.276140,-0.019931,0.098424,0.075356,0.079723,0.147697,-0.066990,0.071111,0.192910,0.029773,-0.108512,0.041584,-0.135886,-0.013841,-0.141730,0.206936,-0.019931,0.079723,0.022207,-0.186082,0.221453,-0.141730,0.108512,-0.022207,-0.079723,0.075356,0.098424,0.179377,0.301423,0.055363,-0.079723,-0.048228,-0.135886,0.098424,0.084214,0.048228,0,-1.908062,1.019291,2.626024,2.086432,-0.255814,0.325707,-1.789429,1.937666,2.112675,-2.264494,1.027074,-0.115996,0.348851,0.738544,0.024123,-0.292868,1.865391,1.142926,0.439074,-1.823011,1.415486,0.071150,1.801772,0.466347,1.053228,1.230660,-1.243185,-0.123024,-1.461666,1.280789,-0.239644,1.039914,0.081781,2.053600,1.066739,-1.109399,0.475085,-0.090179,-0.996295,-0.689504,0.309192,-0.359946,1.070152,0.455083,-1.780044,-0.903762,-1.484305,1.042868,1.246007,1.017316,-0.097155,1.207858,-1.421213,0.559867,1.250770,0.030354,2.132910,0.608213,-1.004807,0.489242,2.188895,0.256011,-0.415936,-0.546209,5.864393,1.681306,1.832461
probable_harvest_2005_1974,probable_harvest,2005,19,-76.831424,48.746046,0.633926,0.059116,-0.041584,0.048228,-0.001538,0.008858,-0.160000,-0.075356,0.336855,0.141730,0.038447,0.228897,0.027128,-0.119093,-0.108512,-0.186082,0.013841,-0.027128,-0.027128,0.003937,-0.027128,0.147697,-0.079723,0.024606,-0.084214,0.130165,0.088827,-0.160000,0.044844,0.214133,0.015748,0.124567,0.147697,0.124567,0.113741,-0.048228,0.084214,0.130165,-0.166336,-0.024606,0.048228,-0.228897,0.000984,-0.113741,0.172795,-0.003014,0.071111,0.160000,-0.301423,0.172795,-0.119093,0.093564,-0.108512,-0.113741,0.029773,0.071111,0.172795,0.251965,0.022207,-0.071111,-0.075356,-0.172795,0.093564,0.051734,0.044844,0,0.179739,1.704123,0.556603,2.107677,1.608595,0.906055,-0.300955,2.355720,2.384273,0.283577,2.327704,1.368209,0.002912,-0.701459,1.031878,-0.292868,-0.177784,-0.204427,0.042825,0.054273,2.576754,-0.194092,1.101461,0.858945,2.311984,-1.052050,-0.717627,0.439341,-3.097469,2.102000,0.377209,3.060924,0.736909,1.339878,1.678936,-0.899982,-0.410043,-3.126418,0.154611,-0.524729,-1.400133,-0.122499,1.702762,-0.493904,-1.479959,-1.074228,1.303942,-1.379126,0.377957,1.544563,-0.537633,-0.806470,-2.449090,-0.909624,0.600803,-0.145806,1.250459,-0.177698,-0.873265,-0.311523,0.575801,0.120682,-1.121947,-0.628203,6.026054,0.593606,-3.732799
probable_harvest_2005_1975,probable_harvest,2005,19,-76.839509,48.745776,0.626418,0.032541,-0.093564,0.124567,-0.044844,-0.062991,-0.160000,-0.141730,0.284444,0.130165,-0.024606,0.071111,-0.019931,-0.062991,-0.055363,-0.130165,-0.071111,-0.000062,0.071111,0.119093,-0.153787,0.084214,-0.108512,0.038447,-0.079723,0.059116,0.236463,-0.221453,0.004983,0.292872,-0.004983,0.153787,0.051734,0.141730,0.147697,-0.130165,0.075356,0.192910,0.029773,0.002215,0.130165,-0.166336,-0.006151,-0.124567,0.221453,-0.029773,0.055363,-0.032541,-0.108512,0.221453,-0.141730,0.113741,-0.066990,-0.032541,0.059116,0.084214,0.166336,0.236463,0.113741,-0.153787,-0.029773,-0.147697,0.108512,0.075356,0.103406,0,-0.599803,0.302954,1.761176,1.484473,-0.602197,0.906055,-2.559835,1.737349,2.112675,-1.891088,0.249126,0.521515,1.240152,0.979842,2.150375,-1.147158,0.706186,1.201928,1.808966,-2.253385,0.912269,-0.793770,1.416601,1.047496,1.171700,1.983133,-1.698996,-0.388870,-1.020259,1.624848,1.066632,0.379992,0.987636,2.053600,-0.994660,-1.041559,0.475085,-0.090179,0.522496,1.507498,-0.250409,-0.236789,1.458060,0.858616,-1.954640,-1.385937,-2.592136,2.671740,1.246007,1.017316,0.056922,0.162647,0.004434,0.036324,0.912612,-0.318673,0.973871,1.991942,-2.136066,1.033980,1.672705,0.536947,-0.608484,0.791052,8.074545,0.255857,3.895394
probable_harvest_2005_1976,probable_harvest,2005,19,-76.904727,48.780541,0.392248,0.024606,-0.186082,-0.199862,-0.214133,-0.038447,-0.236463,-0.017778,0.006151,-0.062991,0.135886,-0.098424,-0.108512,-0.048228,-0.135886,-0.244152,0.199862,-0.062991,-0.088827,-0.071111,0.066990,-0.041584,0.071111,-0.192910,-0.044844,-0.141730,0.008858,0.062991,-0.003014,0.301423,-0.206936,-0.108512,0.062991,-0.062991,-0.062991,-0.066990,0.130165,0.135886,-0.062991,-0.062991,0.124567,-0.179377,0.084214,-0.113741,0.019931,0.059116,0.276140,0.088827,-0.141730,0.035433,-0.236463,0.147697,-0.093564,-0.075356,-0.015748,-0.051734,0.098424,0.113741,0.038447,-0.004983,-0.075356,-0.147697,-0.103406,0.075356,0.153787,2,-0.832583,-2.190963,-3.358020,-0.951688,0.153031,-0.795297,1.658554,-1.546115,-2.423596,3.644229,-1.984230,-1.072263,1.565742,-1.567407,-0.129686,1.577784,-1.349043,-1.087692,-1.108186,1.769045,-2.386055,2.947806,-3.851142,2.511992,-2.051703,-2.696108,2.843399,-0.555023,-0.794687,-3.023491,-5.122210,0.694486,-2.003124,-2.374838,1.066739,-0.165547,-0.329340,-1.526392,-0.371903,1.368659,-0.490076,1.210552,1.702762,-4.742971,-0.377826,2.984072,-0.136237,1.974206,-2.072555,-1.189099,1.057514,-0.457587,-1.289243,-2.377131,-2.322583,-2.136244,-1.215792,0.207238,0.136788,-0.311523,1.672705,-5.364431,-0.608484,2.012029,-9.735648,-3.303506,-6.409672
probable_harvest_2005_1977,probable_harvest,2005,19,-76.812559,48.729876,0.653360,0.093564,-0.075356,0.093564,-0.044844,-0.003014,-0.244152,-0.048228,0.214133,0.062991,0.044844,0.055363,0.048228,-0.141730,-0.103406,-0.236463,0.048228,-0.029773,-0.001538,0.051734,-0.084214,0.075356,-0.048228,0.001538,-0.075356,0.029773,0.103406,-0.199862,0.044844,0.310096,-0.027128,0.088827,0.035433,0.075356,0.079723,-0.071111,0.135886,0.244152,-0.035433,-0.084214,0.084214,-0.141730,0.071111,-0.206936,0.214133,0.071111,0.113741,0.041584,-0.301423,0.186082,-0.179377,0.075356,-0.055363,-0.041584,0.032541,0.027128,0.166336,0.236463,0.051734,-0.066990,-0.055363,-0.221453,0.119093,0.113741,0.048228,3,1.190256,0.793777,1.271970,1.484473,1.243284,-0.966391,0.622275,0.907773,0.535093,0.504226,0.041674,1.747838,-0.496325,-0.539945,0.024123,0.052930,-0.264172,0.161912,0.775886,-0.985799,0.680016,0.461965,0.576227,1.230881,0.700777,-0.752326,-1.354191,0.439341,-0.565869,1.115130,-0.466065,-0.075422,0.017976,0.624863,0.932256,-0.074111,1.197939,-1.099719,-0.663005,0.367803,0.201794,1.000693,-0.403621,0.655140,-0.165038,-0.230423,-1.092208,-1.379126,0.614997,0.140481,-1.074182,0.434000,-0.268800,-0.820383,-0.445877,-0.318673,0.973871,0.522186,-0.810313,0.278610,-1.550794,0.831588,0.225893,-0.546209,2.412150,2.635133,-1.550025
probable_harvest_2005_1978,probable_harvest,2005,19,-76.829268,48.743890,0.513726,0.075356,-0.098424,0.093564,-0.141730,-0.027128,-0.179377,-0.059116,0.130165,0.032541,0.019931,0.027128,0.002215,-0.141730,-0.066990,-0.244152,0.062991,0.008858,-0.008858,0.048228,-0.075356,0.041584,-0.084214,0.003937,-0.103406,-0.032541,0.160000,-0.172795,0.012057,0.346021,-0.075356,0.108512,0.038447,0.108512,0.048228,-0.093564,0.172795,0.206936,0.051734,-0.113741,0.130165,-0.108512,0.041584,-0.179377,0.221453,0.084214,0.098424,0.019931,-0.251965,0.179377,-0.251965,0.130165,-0.055363,0.019931,0.079723,0.035433,0.192910,0.199862,0.055363,-0.032541,-0.035433,-0.214133,0.130165,0.108512,0.044844,0,0.656126,0.171957,1.271970,0.090232,0.501306,0.474900,0.251727,-0.082927,-0.180020,-0.355032,-0.330282,0.919959,-0.496325,0.612058,-0.129686,0.201395,0.997494,0.057118,0.722110,-0.824408,-0.205451,-0.287632,0.630852,0.053085,-0.299317,0.411161,-0.921956,-0.241888,0.381858,0.005079,-0.001611,0.008786,0.502357,-0.037140,0.199627,0.515796,0.672937,0.249827,-1.068015,1.507498,0.812267,0.527770,0.219257,0.858616,0.067392,-0.533608,-1.530361,-0.340575,0.495380,-1.550149,0.540904,0.434000,1.589931,0.700669,-0.248252,0.392551,0.320813,0.608213,-0.284146,0.866927,-1.230864,1.139933,0.112236,-0.628203,0.917434,2.191653,2.755400
probable_harvest_2005_1979,probable_harvest,2005,19,-76.838431,48.743081,0.617235,0.075356,-0.108512,0.093564,-0.103406,-0.041584,-0.130165,-0.103406,0.267958,0.108512,-0.015748,0.035433,0.013841,-0.059116,-0.022207,-0.113741,-0.071111,-0.032541,0.062991,0.192910,-0.179377,0.075356,-0.103406,0.041584,-0.079723,0.055363,0.199862,-0.228897,0.044844,0.292872,-0.029773,0.186082,0.048228,0.135886,0.113741,-0.130165,0.051734,0.135886,-0.003014,0.035433,0.172795,-0.186082,-0.024606,-0.124567,0.214133,-0.010396,0.062991,-0.075356,-0.130165,0.221453,-0.141730,0.103406,-0.113741,-0.029773,0.044844,0.075356,0.179377,0.192910,0.130165,-0.147697,-0.027128,-0.172795,0.141730,0.108512,0.113741,0,0.656126,-0.099986,1.271970,0.641732,0.056498,1.569898,-1.255588,1.542838,1.604150,-1.585574,-0.220883,1.129142,1.325619,2.028710,2.478911,-1.147158,-0.354578,1.085686,2.941107,-2.719624,0.680016,-0.687417,1.488033,1.047496,1.111477,1.230660,-1.817861,0.439341,-1.020259,1.054248,1.828625,0.282035,0.902263,1.339878,-0.994660,-1.419100,-0.329340,-0.597806,0.978133,2.564805,-0.613301,-0.532366,1.458060,0.655140,-1.610905,-1.234953,-3.458484,2.217051,1.246007,1.017316,-0.247606,-0.928507,0.088077,-0.423760,0.701812,0.030354,0.196787,2.381253,-2.043047,1.112059,0.575801,1.461982,0.112236,1.041509,8.654644,-0.621650,3.548859
probable_harvest_2005_1980,probable_harvest,2005,19,-76.853523,48.741195,0.681406,0.062991,-0.098424,0.079723,-0.024606,-0.098424,-0.179377,-0.066990,0.214133,0.051734,0.019931,0.124567,0.022207,-0.108512,-0.113741,-0.186082,-0.015748,-0.022207,-0.062991,0.032541,-0.055363,0.079723,-0.153787,0.051734,-0.093564,0.024606,0.186082,-0.186082,-0.027128,0.292872,-0.024606,0.079723,0.059116,0.186082,0.075356,-0.108512,0.147697,0.251965,-0.051734,-0.079723,0.044844,-0.172795,0.012057,-0.192910,0.228897,0.017778,0.055363,0.079723,-0.221453,0.206936,-0.130165,0.108512,-0.084214,-0.079723,0.075356,0.066990,0.153787,0.259900,0.038447,-0.113741,-0.071111,-0.179377,0.098424,0.098424,0.075356,2,0.293422,0.171957,1.053574,1.775715,-1.692450,0.474900,-0.016240,0.907773,0.270718,-0.355032,0.953331,1.279666,0.236251,-0.866865,1.031878,-0.590416,-0.017062,-0.717831,0.481530,-0.460159,0.794530,-1.736852,1.719136,0.466347,0.617847,0.947376,-1.134144,-1.056040,-1.020259,1.173182,-0.680874,0.586218,1.635575,0.533062,-0.288124,0.114659,1.308146,-1.352104,-0.601409,-0.608642,-0.369112,0.054847,-0.086621,1.065512,-1.111126,-1.385937,-0.320461,0.300123,0.987019,1.286671,-0.097155,-0.239357,-1.421213,0.559867,0.502723,-0.654528,1.392047,0.207238,-1.524397,-0.186233,0.288133,0.256011,-0.107056,0.111241,4.954716,3.118312,-0.179150
probable_harvest_2005_1981,probable_harvest,2005,19,-76.820914,48.747663,0.667633,0.062991,-0.124567,0.066990,-0.024606,-0.079723,-0.199862,-0.071111,0.259900,0.051734,0.012057,0.153787,0.003937,-0.084214,-0.113741,-0.172795,-0.055363,-0.059116,-0.010396,0.055363,-0.038447,0.130165,-0.119093,0.017778,-0.108512,0.079723,0.130165,-0.179377,0.019931,0.276140,0.015748,0.103406,0.055363,0.108512,0.108512,-0.098424,0.135886,0.214133,-0.108512,-0.038447,0.024606,-0.221453,-0.003937,-0.166336,0.228897,-0.035433,0.084214,0.124567,-0.259900,0.214133,-0.124567,0.088827,-0.084214,-0.093564,0.019931,0.079723,0.160000,0.267958,0.071111,-0.113741,-0.051734,-0.153787,0.084214,0.093564,0.029773,3,0.293422,-0.532774,0.852650,1.775715,-1.117039,0.019107,-0.156504,1.447760,0.270718,-0.626600,1.338252,0.950949,0.772117,-0.866865,1.297659,-0.988795,-1.222475,0.035102,0.831550,-0.151948,2.117085,-1.014164,0.945992,-0.161295,1.502432,-0.202199,-1.027068,-0.078291,-1.461666,2.102000,-0.122079,0.481386,0.502357,1.229975,0.041057,-0.074111,0.774466,-2.231165,-0.035238,-1.110596,-1.263342,-0.201320,0.514011,1.065512,-2.055032,-0.814877,0.586964,-0.507208,1.115415,1.417050,-0.677208,-0.239357,-1.839427,-1.226923,0.805748,-0.488247,1.535829,0.981485,-1.524397,0.385742,1.406544,-0.139698,-0.212690,-0.993453,5.956245,1.281710,-3.028578
probable_harvest_2005_1982,probable_harvest,2005,19,-76.832502,48.743351,0.609464,0.113741,-0.113741,0.048228,-0.119093,-0.066990,-0.192910,-0.029773,0.147697,0.006151,0.041584,0.041584,0.035433,-0.147697,-0.088827,-0.228897,0.079723,-0.029773,-0.075356,-0.003937,-0.003937,0.048228,-0.079723,-0.035433,-0.098424,-0.019931,0.062991,-0.160000,0.008858,0.327812,-0.035433,0.059116,0.019931,0.079723,0.038447,-0.084214,0.214133,0.244152,-0.055363,-0.130165,0.088827,-0.172795,0.113741,-0.221453,0.199862,0.059116,0.130165,0.108512,-0.284444,0.135886,-0.214133,0.108512,-0.108512,-0.041584,0.024606,0.029773,0.166336,0.199862,0.029773,-0.048228,-0.024606,-0.228897,0.075356,0.093564,0.048228,0,1.782131,-0.240933,0.556603,0.415997,-0.725229,0.173776,1.250323,0.123922,-0.799785,0.391780,-0.139847,1.517626,-0.627917,-0.078755,0.175471,0.369654,-0.264172,-0.894836,-0.077937,0.476802,-0.031261,-0.194092,-0.265547,0.262299,-0.096929,-1.583207,-0.717627,-0.308349,-0.098497,0.923986,-1.167099,-0.508496,0.081781,-0.242723,0.504722,1.176493,1.197939,-1.408295,-1.293303,0.482230,-0.369112,1.683475,-0.731744,0.258446,-0.377826,0.094679,0.262084,-1.022609,-0.280487,-0.669015,-0.097155,-0.806470,-0.268800,-1.076206,-0.382930,-0.318673,0.320813,0.001647,-0.523740,1.186507,-1.876101,-0.386374,-0.212690,-0.546209,-0.295833,3.488221,-2.237673
probable_harvest_2005_1983,probable_harvest,2005,19,-76.836814,48.792938,0.415739,0.130165,-0.179377,0.071111,-0.192910,-0.044844,-0.024606,-0.066990,0.206936,0.008858,0.004983,0.130165,-0.071111,-0.062991,-0.004983,-0.186082,-0.166336,-0.029773,0.103406,0.141730,0.002215,0.084214,-0.119093,0.027128,-0.153787,0.013841,0.135886,-0.141730,0.066990,0.259900,-0.041584,0.147697,0.006151,0.051734,0.153787,-0.166336,0.113741,0.130165,0.006151,-0.024606,0.135886,-0.267958,-0.093564,-0.103406,0.214133,0.024606,0.098424,0.027128,-0.228897,0.179377,-0.160000,0.108512,-0.093564,0.012057,-0.004983,0.124567,0.228897,0.141730,0.179377,-0.055363,-0.003014,-0.135886,0.108512,0.113741,0.071111,1,2.263931,-2.010220,0.917684,-0.646282,-0.043820,3.918668,-0.016240,0.822856,-0.736219,-0.870587,1.027074,-0.399334,1.240152,2.573576,1.031878,-2.104753,-0.264172,1.664255,2.156156,0.588878,0.912269,-1.014164,1.158886,-2.062298,0.445077,-0.084586,-0.425868,0.899458,-1.890091,0.782398,0.922941,-0.893450,-0.327112,2.181604,-2.174896,-0.428056,-0.410043,-0.455899,0.154611,1.649387,-2.118005,-1.636838,1.936342,0.655140,-0.990001,-0.533608,-1.384725,0.143824,0.495380,0.591793,-0.097155,-0.457587,1.352013,-2.030086,1.872923,1.355666,-0.716395,3.547726,-0.632731,1.823850,2.188895,0.536947,0.225893,0.008374,6.470086,-3.256549,0.986449
probable_harvest_2005_1984,probable_harvest,2005,19,-76.830885,48.747932,0.579103,0.075356,-0.066990,0.044844,-0.044844,0.024606,-0.147697,-0.079723,0.346021,0.062991,0.017778,0.199862,0.013841,-0.103406,-0.048228,-0.192910,-0.041584,-0.044844,-0.003937,-0.008858,0.075356,0.119093,-0.062991,-0.012057,-0.103406,0.153787,0.003014,-0.124567,0.084214,0.160000,-0.027128,0.221453,0.166336,0.088827,0.135886,-0.108512,0.135886,0.088827,-0.153787,-0.022207,0.113741,-0.301423,0.017778,-0.093564,0.147697,0.015748,0.153787,0.135886,-0.292872,0.108512,-0.119093,0.038447,-0.172795,-0.075356,0.012057,0.051734,0.192910,0.192910,0.041584,-0.084214,-0.027128,-0.172795,0.130165,0.019931,0.041584,0,0.656126,1.019291,0.503217,1.484473,2.093152,1.179805,-0.449594,2.463863,0.535093,-0.429289,1.945213,1.129142,0.348851,1.205573,0.895296,-0.850229,-0.756382,0.127568,-0.153413,1.921470,1.826768,0.154438,0.266690,0.053085,2.691092,-2.816250,-0.151792,1.257327,-4.525551,1.115130,2.663190,3.581644,0.214784,1.805349,-0.288124,-0.074111,-0.993185,-2.932129,0.187518,1.100137,-2.733000,0.146476,2.158798,-1.191538,-1.147137,0.562242,0.815999,-1.199576,-0.768834,1.544563,-2.161782,-2.306806,-1.289243,-1.480762,0.139678,0.392551,0.196787,0.281601,-1.073396,1.112059,0.575801,1.139933,-1.813249,-0.707217,5.564076,-1.406934,-4.326937
probable_harvest_2005_1985,probable_harvest,2005,19,-76.823070,48.744698,0.569870,0.051734,-0.141730,0.035433,-0.088827,-0.098424,-0.160000,-0.041584,0.221453,0.071111,-0.012057,0.153787,-0.059116,-0.035433,-0.066990,-0.147697,-0.103406,-0.027128,0.048228,0.075356,-0.141730,0.084214,-0.130165,-0.017778,-0.079723,0.084214,0.166336,-0.160000,0.084214,0.284444,-0.038447,0.153787,0.041584,0.130165,0.153787,-0.103406,0.012057,0.135886,0.044844,0.017778,0.048228,-0.228897,-0.093564,-0.124567,0.236463,0.019931,0.055363,0.035433,-0.147697,0.244152,-0.079723,0.048228,-0.130165,-0.051734,0.055363,0.141730,0.236463,0.228897,0.059116,-0.088827,-0.041584,-0.179377,0.103406,0.192910,0.166336,3,-0.036800,-0.995409,0.354708,0.851532,-1.692450,0.906055,0.848372,0.994142,0.725790,-1.458277,1.338252,-0.183510,1.847919,0.612058,1.799691,-1.471924,-0.177784,0.874336,1.138172,-2.033715,0.912269,-1.244809,0.136432,1.047496,1.574502,0.541421,-0.717627,1.257327,-1.242585,0.854608,1.066632,0.096432,0.818687,2.181604,-0.121526,-2.053251,-0.329340,0.143158,0.735970,-0.524729,-1.400133,-1.636838,1.458060,1.275828,-1.072934,-1.385937,-1.216683,1.848908,1.650951,2.461515,-1.873568,-1.311846,-0.575490,-0.084646,2.281348,1.558167,0.838869,0.697157,-1.143865,0.685348,0.288133,0.394766,1.946795,2.316155,8.444701,-1.526193,-1.053789
probable_harvest_2005_1986,probable_harvest,2005,19,-76.825765,48.744698,0.635231,0.135886,-0.103406,0.071111,-0.084214,-0.079723,-0.147697,-0.027128,0.192910,0.044844,0.019931,0.108512,0.048228,-0.103406,-0.071111,-0.147697,-0.041584,-0.038447,-0.029773,0.088827,-0.059116,0.084214,-0.113741,0.022207,-0.098424,0.038447,0.113741,-0.192910,0.048228,0.310096,-0.024606,0.098424,0.079723,0.135886,0.093564,-0.108512,0.119093,0.214133,-0.059116,-0.051734,0.093564,-0.228897,0.007443,-0.192910,0.214133,0.029773,0.075356,0.055363,-0.276140,0.221453,-0.141730,0.098424,-0.119093,-0.055363,0.017778,0.059116,0.192910,0.228897,0.084214,-0.079723,-0.055363,-0.214133,0.103406,0.147697,0.071111,0,2.431749,0.037643,0.917684,0.917924,-1.117039,1.179805,1.340343,0.657377,0.108914,-0.355032,0.741826,1.747838,0.348851,0.481679,1.799691,-0.850229,-0.547444,-0.242294,1.344788,-0.528526,0.912269,-0.902685,1.046837,0.262299,0.839980,-0.539863,-1.243185,0.509637,-0.565869,1.173182,-0.239644,1.161931,0.902263,0.915782,-0.288124,-0.342519,0.774466,-1.466391,-0.217493,0.599709,-1.400133,-0.019047,-0.086621,0.655140,-0.898338,-0.990213,-0.813383,-0.848225,1.246007,1.017316,-0.394432,-1.053415,-0.685155,-1.296332,0.315345,0.392551,0.838869,1.292058,-1.004807,0.278610,-1.230864,0.394766,0.963995,0.008374,5.730676,1.799537,-1.619022
probable_harvest_2005_1987,probable_harvest,2005,19,-76.965632,48.846298,0.572010,0.051734,-0.093564,0.059116,-0.066990,-0.044844,-0.153787,-0.032541,0.292872,0.093564,0.007443,0.192910,-0.029773,-0.059116,-0.079723,-0.153787,-0.075356,-0.059116,0.044844,0.113741,-0.113741,0.135886,-0.088827,0.022207,-0.098424,0.135886,0.124567,-0.192910,0.098424,0.251965,-0.041584,0.153787,0.108512,0.113741,0.130165,-0.093564,0.024606,0.088827,-0.062991,0.012057,0.059116,-0.244152,-0.071111,-0.119093,0.199862,-0.019931,0.066990,0.066990,-0.244152,0.244152,-0.098424,0.066990,-0.098424,-0.075356,0.032541,0.098424,0.228897,0.221453,0.075356,-0.093564,-0.044844,-0.179377,0.098424,0.160000,0.071111,2,-0.036800,0.302954,0.728407,1.165790,-0.043820,1.044299,1.156116,1.836782,1.253095,-0.785722,1.853642,0.344428,1.325619,0.209246,1.677875,-1.189841,-1.222475,0.825902,1.726885,-1.523766,2.267082,-0.383734,1.046837,0.262299,2.403800,-0.317283,-1.243185,1.552569,-2.099434,0.782398,1.066632,1.966210,0.578743,1.685102,0.199627,-1.852682,-0.993185,-1.526392,0.657500,-0.254681,-1.680499,-1.277219,1.581802,0.258446,-1.780044,-1.155808,-0.578125,-0.176525,1.650951,2.025963,-1.320705,-0.571010,-1.289243,-0.820383,1.250770,1.355666,0.706062,1.082093,-1.216213,0.589111,0.288133,0.256011,1.231424,0.008374,8.527417,-1.502831,-2.865671
probable_harvest_2005_1988,probable_harvest,2005,19,-76.840048,48.744159,0.640414,0.066990,-0.088827,0.108512,-0.079723,-0.048228,-0.166336,-0.088827,0.251965,0.103406,-0.003937,0.075356,-0.000984,-0.088827,-0.051734,-0.166336,-0.035433,-0.006151,0.013841,0.113741,-0.153787,0.062991,-0.103406,0.029773,-0.098424,0.044844,0.179377,-0.214133,0.041584,0.318893,-0.048228,0.147697,0.075356,0.147697,0.113741,-0.130165,0.088827,0.172795,0.035433,-0.035433,0.135886,-0.147697,-0.000984,-0.147697,0.228897,0.003937,0.051734,-0.027128,-0.179377,0.236463,-0.153787,0.093564,-0.071111,-0.024606,0.071111,0.055363,0.214133,0.228897,0.062991,-0.108512,-0.029773,-0.186082,0.135886,0.119093,0.108512,0,0.410714,0.430634,1.507837,0.982546,-0.147925,0.765074,-0.759431,1.354133,1.484243,-1.178222,0.305041,0.862406,0.670371,1.094653,1.426859,-0.788368,0.507292,0.382068,1.726885,-2.253385,0.355828,-0.687417,1.219113,0.262299,0.942655,0.809529,-1.582096,0.371601,-0.333806,0.629483,0.922941,1.039914,1.074807,1.339878,-0.994660,-0.826243,0.191323,-0.002558,0.006107,1.649387,0.092135,-0.154028,0.935288,1.065512,-1.356651,-1.457776,-2.482597,1.183667,1.513775,0.736500,-0.537633,0.066454,0.244210,0.423032,0.226048,0.960542,0.838869,0.789017,-1.444532,1.033980,-0.004913,1.299244,0.342224,0.914790,6.760765,0.908453,2.558955
probable_harvest_2005_1989,probable_harvest,2005,19,-76.819836,48.722869,0.576428,0.071111,-0.062991,0.044844,-0.035433,-0.024606,-0.186082,-0.038447,0.228897,0.079723,0.038447,0.147697,0.013841,-0.124567,-0.130165,-0.221453,-0.022207,-0.022207,0.012057,0.017778,-0.038447,0.079723,-0.093564,-0.013841,-0.079723,0.093564,0.119093,-0.186082,0.015748,0.310096,0.006151,0.088827,0.093564,0.130165,0.093564,-0.066990,0.108512,0.179377,-0.071111,-0.044844,0.017778,-0.172795,-0.000062,-0.206936,0.199862,0.066990,0.098424,0.113741,-0.310096,0.179377,-0.124567,0.088827,-0.079723,-0.093564,0.059116,0.088827,0.160000,0.276140,0.013841,-0.041584,-0.093564,-0.199862,0.088827,0.192910,0.035433,0,0.531616,1.127074,0.503217,1.619914,0.578911,0.325707,0.955140,1.081962,0.928044,0.283577,1.258027,1.129142,-0.117827,-1.386434,0.324358,-0.655369,-0.017062,0.356530,0.255101,-0.151948,0.794530,-0.482399,0.226072,1.047496,1.724565,-0.429838,-1.134144,-0.165202,-0.565869,1.881122,-0.466065,1.548604,0.818687,0.915782,1.066739,-0.511626,0.284175,-1.652109,-0.122990,-1.279948,-0.369112,-0.139249,-0.403621,0.258446,-0.238150,-0.533608,0.367888,-1.561260,0.495380,1.417050,-0.677208,-0.134548,-1.839427,0.036324,1.022403,-0.488247,1.681806,-0.375998,-0.422265,-0.848998,-0.607134,-0.011221,1.946795,-0.856298,3.796646,1.131896,-2.710115
